"hiv_inc_mid_f_annual","hiv_inc_mid_m_annual","baseline_infection_rate","relative_reduction_rates","reduced_transmission_sub","transmission_multiplier_chronic","reduced_transmission_hiv1_vs_hiv2","reduced_transmission_hiv2","increased_develop_tb_rate_HIV2_vs_HIV0","increased_develop_tb_rate_HIV1_vs_HIV2","increased_TB_development_male","increased_TB_development_chronic","clinic_TBsymp_HIV0_annual","clinic_TBsymp_HIV1_annual","clinic_TBsymp_HIV2_annual","clinic_TBsymp_adjust_chronic","clinic_TBsymp_adjust_transient","clinic_TBsymp_diagnosis_prob","self_cure_rate_HIV0_annual","self_cure_rate_HIV1_vs_HIV2","self_cure_rate_HIV2_vs_HIV0","relative_self_cure_rate_chronic","TB_mortality_rate_clin_HIV0_vs_HIV2","TB_mortality_rate_clin_HIV1_annual","TB_mortality_rate_clin_HIV2_vs_HIV1","relative_TB_mortality_rate_chronic","rate_sub_to_clin_hiv0_vs_hiv2","rate_sub_to_clin_hiv1_annual","rate_sub_to_clin_hiv2_vs_hiv1","relative_rate_sub_to_clin_chronic","rate_clin_to_sub_hiv0_annual","rate_clin_to_sub_hiv2_vs_hiv0","rate_clin_to_sub_hiv1_vs_hiv2","relative_rate_clin_to_sub_chronic","proportion_symp_chronic","clinic_visit_adjust","clinic_other_symp_hiv01","clinic_other_tb_hiv01","clinic_other_hiv2_rel_hiv01","prop_with_symp_hiv0","prop_with_symp_input_hiv1","prop_with_symp_input_hiv2","produce_sputum_prob_tb","produce_sputum_prob_notb","xpert_sens_active","xpert_sens_passive","routine_xpert_spec","routine_iltfu","routine_symptom_screen_prob","routine_xray_sens","routine_xray_spec","art_intro_year","hiv_inc_early_f_annual","hiv_inc_early_m_annual","hiv_inc_f_late_reduction","hiv_inc_m_late_reduction","ART_start_rate_early_m_annual","ART_start_rate_early_f_annual","ART_start_rate_late_m_annual","ART_start_rate_late_f_annual","tb_rates_change_start_year","tb_rates_change_end_year","hh_trans_rate_multiplier","child_trans_rate_multiplier"
0.00587281046247942,0.00312884588234771,11141.9677102007,0.923589557959912,0.837444603992951,1.299322889573,0.591452410114157,0.676970424297679,2.55779102653754,3.61090054376062,2.2360212107916,1.59405123485408,3.20891901042298,3.19084578299592,2.97573471646273,1.04382232802559,0.107021811362477,0.465428922655943,0.178771804862593,0.473762578689187,0.661416280721701,0.664447909609856,0.695397507358932,1.95645461022824,0.316035967732268,1.54592851576643,0.357262921356735,8.37667008089556,0.756919802474792,1.55092692674645,7.65545374770949,0.614296699964391,0.638876052251325,0.592254237132494,0.456182721329361,1.0179305947088,1.58781812943239,2.11812612896552,0.484271436120522,0.0882876055083105,0.0924803205898426,0.209454976283956,0.669281201039356,0.476376906245544,0.704480365866724,0.914421965778835,0.981236560112011,0.126555942348153,0.609740679825642,0.94649436778405,0.884347594108356,2005.90667966528,0.0253180761223203,0.0205704110017879,0.498727038146266,0.718524440977048,0.392798066619148,0.42413889939232,0.493048893843158,0.691147845374553,2003.68220624249,2013.84410000329,258.188891992893,0.164567856167668
0.004515959074973,0.00213243900823462,11869.5749458046,0.93297968776695,0.900123957177138,1.39236909325556,0.687680678969062,0.674068757339317,2.55909188527922,3.54760916808756,2.5325632227276,1.51154617446038,3.14217131377774,2.98539714223513,3.43739412516641,0.934782365066475,0.0900807628094555,0.393828755374231,0.205722066487215,0.483763469515373,0.438429985634841,0.678026724043249,0.716833362576259,2.0941788674504,0.225494367335001,1.52257320704801,0.423925930797937,8.97169576233841,0.823644742745803,1.65748775513595,9.61671938774725,0.50196317692003,0.507551385016927,0.63084715416806,0.529471294588334,1.06096318874843,1.31088829786844,2.15588681182698,0.637651471547072,0.092505771613996,0.0783762980468621,0.0918133486944647,0.675108912814541,0.484898672858251,0.696666284023954,0.9325368658292,0.980774453165648,0.112422744538822,0.624797478293021,0.946175375284206,0.881070960019371,2005.27405893958,0.0277112481577387,0.0220186281984855,0.515575308097775,0.681840192055897,0.320852270953415,0.428118518216938,0.50827148798937,0.650951059058906,2003.81665061647,2012.9447399287,266.945977462623,0.153320216581455
0.00415579068729199,0.00239099074513026,11606.7628149822,0.931011519857911,0.950298475960945,1.38298753830109,0.689949759949273,0.599783328006735,2.34644101866646,3.57585043125502,2.68290357706075,1.52007527355131,3.28206046332179,3.04578315004757,3.57962641757942,0.962780254311015,0.0641844557779038,0.400611904418838,0.205065258690307,0.541175346917512,0.431282148127786,0.668988341186659,0.760558287970858,2.09977223806053,0.243327465996303,1.5196499531216,0.427507764520799,8.04177909749328,0.855156186430075,1.67408494804701,9.95080692411176,0.461737324410212,0.449781837045714,0.621115493231517,0.522324488636232,1.05976141700405,1.25144282121619,1.87428052966831,0.651670105764477,0.0927916841375592,0.0599794259701348,0.0504153915678344,0.692231724868389,0.488849938726603,0.708909247452752,0.937020523397378,0.97910758656884,0.11347126387153,0.612685235341691,0.946827556269247,0.877699042358794,2005.45197410369,0.0280296642666299,0.0221966056777203,0.535883388019251,0.653998219849292,0.322127954726823,0.392656055846845,0.526418797866066,0.643538732270762,2003.45128087502,2013.3310604444,228.356161912416,0.145933397354671
0.00708554252419029,0.00260000750412635,11911.2367811583,0.936665205501093,0.681878943520358,1.3665951792921,0.546932959928702,0.850013502347473,2.3522360571228,3.53875078144936,2.19988426813464,1.49550761181142,2.46835277804891,2.43410497833376,2.41222742399969,1.07018216721655,0.136765352874713,0.458060574901759,0.168518906300286,0.318034210057893,0.626954506735617,0.707496882621035,0.5120664987755,1.57652524029015,0.309611697398604,1.41452914547897,0.365793702753878,10.9929894474656,0.726041091285916,1.52003429769942,7.4374959337323,0.876912090426482,0.765397091831282,0.635340826144129,0.535718863719549,0.992914469132791,1.72924187029859,2.18203239250241,0.575559041864106,0.0881823787570698,0.136995905324079,0.0700866057492756,0.609067767379293,0.463268467987359,0.642288566796155,0.929496011790342,0.983898858075871,0.13145880952944,0.606370294904991,0.947251096245295,0.884615059334327,2005.70136965182,0.0237150802462513,0.019945367105906,0.484768286622119,0.79610097806008,0.577147285003821,0.460421843996724,0.397545378992374,0.685781222402906,2004.56013714809,2012.12063670997,423.361817041057,0.174181386738201
0.00582929894448457,0.00363289749033906,12270.9523506586,0.938851079381914,0.770081595895052,1.36991843668775,0.453752491420163,0.859305449424886,2.38886591850651,3.412962215297,2.16839699080134,1.40498391560047,2.71298264051671,2.43768638801782,2.5797812401987,1.11780194862552,0.171403609567032,0.496898012329231,0.150053144753436,0.287955725271926,0.774802128759657,0.718751231636029,0.618746487650168,1.70594365154077,0.352271910167699,1.42095409143293,0.350155262345241,12.1228800193345,0.601832399293351,1.51093970318188,8.56301646620772,0.867963929308113,0.680628756703994,0.627994950511206,0.501686114826118,0.932972964650253,1.85990000313529,2.29622013472763,0.560220768461575,0.0976844148843655,0.131006662806342,0.118569192153121,0.632851509826959,0.465906033273858,0.683113700426018,0.931638672699408,0.983255585354331,0.132525260882466,0.631698872191301,0.938386998118901,0.880621672707482,2006.5091969872,0.0262005430585469,0.017281099146658,0.452329719111738,0.793078527602955,0.555725744506198,0.441267547360731,0.407437369440501,0.681967864531039,2004.68495361487,2013.18118921384,364.896274185173,0.194992453695084
0.00901504080348655,0.00455770205944244,9896.63914053138,0.930141039520363,0.824636885228905,1.227560311218,0.590951347177361,0.673012604718371,2.827883291983,3.04841292125056,1.92370059240275,1.39030716431231,2.22241744298011,2.47878378463999,3.09207594835492,0.95221526443213,0.269494465714166,0.564469202275663,0.20071819956753,0.215276249722872,0.739654526373836,0.716847887166013,0.409325101043859,2.07711334754576,0.484611466339566,1.58789533771702,0.683227105324138,8.88422472961006,0.714140564496211,1.76068914065392,9.94140186362812,0.691416991599943,0.655533513890835,0.693731812092248,0.407489068553563,1.09056027255187,1.32078685640419,3.97124213796274,0.300734232147657,0.113462673221563,0.121045851163748,0.251444199132885,0.606115037364545,0.471416124843753,0.717989124793331,0.890473591172467,0.982760490137389,0.1432348605384,0.646756858870322,0.936672564410952,0.904527342773812,2006.21988949243,0.0227172689685672,0.0175815654858238,0.575171269611405,0.622340847412909,0.732113866812603,0.442046455588948,0.597306776206161,0.709042375406991,2004.41418591149,2011.98151002633,242.417098455187,0.221210008384025
0.00857935427885365,0.00439522758140427,9711.84872555668,0.928822269031777,0.813857989660334,1.2290712190793,0.608022982906576,0.638093752858391,2.83612179985246,2.91286350202882,1.94397018262152,1.38677104774682,2.19083710413717,2.48280158829448,2.91599981115343,0.96819574436567,0.296741632857668,0.544624560158196,0.216179747759391,0.165097927727903,0.741879579987591,0.718119213602203,0.386562773556798,2.03691686868268,0.509369023765036,1.58670665909594,0.70102168136142,8.89699811009108,0.735686650888391,1.76233594028662,10.6623940384493,0.684997961996294,0.648018114995775,0.703947470463851,0.409950554572812,1.09893638828161,1.3359018798823,4.16748310214853,0.284704436147757,0.114286622769513,0.122538878161016,0.23318149384754,0.616557637006925,0.469476793601124,0.714324519258048,0.887577323696294,0.983162518649397,0.142542278309174,0.645256395623886,0.935916755423555,0.905201168498362,2006.03772313462,0.0232812126739696,0.0175527625421075,0.542514024249876,0.653044305255158,0.771850657418018,0.401910525651981,0.581424476636878,0.70852163968558,2004.309855586,2012.14745245146,251.400589452291,0.217254473129316
0.00894573021743993,0.00337070919695072,10627.9440946511,0.926543392963566,0.819297335449407,1.23653594904365,0.455398388932458,0.353060931798055,3.85798701905326,3.17734979442264,1.68903963289641,1.36375910634015,3.25176442014688,1.92143843927459,1.85381571082818,1.03552269470869,0.254218829627344,0.500542840667869,0.19508293028239,0.618541036953225,0.648281710756804,0.70997136854888,0.359473722537024,2.02258852788926,0.352783579029157,1.59389327668369,0.519215124614193,9.01099896973693,0.638316362679632,1.58160963050177,9.24589025738579,0.739500903993658,0.400046460186665,0.661535642263011,0.522437153869462,1.01003678061182,1.29166695224545,3.94318955898586,0.407154496391762,0.0959576039222376,0.106625647850824,0.212106850050824,0.618215300164671,0.476403360670149,0.784264926534791,0.913558499582083,0.983119885713861,0.119612667479355,0.59492119670015,0.941127079247966,0.895364127171728,2007.13330174101,0.0215850825852638,0.0191663335945946,0.587477968032784,0.640709001910692,0.377747866294792,0.391447937294437,0.530994998026051,0.715748134906757,2004.2191500432,2010.38849024398,212.080650595595,0.283192124319317
0.00949723579242432,0.00475057134712012,11112.1764598828,0.930563012707432,0.792385125877925,1.34103473560664,0.760057187797638,0.549308706479497,2.96123308923299,3.42690853645962,1.67285931359003,1.482215438179,3.41859997587068,2.06344934432281,1.63754162663757,0.853929650724919,0.686388954204565,0.503447882797018,0.182313617455313,0.687877101203793,0.726568515031929,0.674087518840303,0.494437557352425,1.78438723173324,0.345233009179043,1.69474754523232,0.412583034255994,9.49991594426188,0.597682185374705,1.65800296325288,7.19424937845349,0.849349150598022,0.330167519040714,0.568618195011368,0.492595040869321,0.994110787045936,1.19282525533835,4.12053126481239,0.308422019057637,0.104222969401354,0.113009255731422,0.0675356862493011,0.633884744314546,0.469336926784412,0.7525728671458,0.895745930485093,0.977934619998801,0.14890143033616,0.677151496729903,0.930172460119832,0.888504646728103,2009.60265423191,0.0233436770137103,0.0181750890313111,0.43182495855807,0.558648142617734,0.341193543035245,0.474931439208559,0.674969267786378,0.756286220379628,2003.70564532355,2013.23301167681,232.121089313532,0.186958826203516
0.00962354857820059,0.00531104421294898,11138.1770657258,0.933629980867403,0.724776548074055,1.37587544214517,0.634591455230685,0.628341329790761,3.31239226251941,3.46603291016304,2.00860185213914,1.56284548589981,3.12616156008733,2.04195512676695,1.99552296038375,0.79867046741388,0.74693373225606,0.5099205726252,0.194983407150425,0.609118161855041,0.680756988594099,0.65752727211595,0.465584564812156,1.55461577145632,0.376141615886424,1.64917694258959,0.467802447257378,9.42001848584955,0.627954289868347,1.56181930875531,7.84054497084894,0.830879423636976,0.366794011596892,0.57097577053746,0.463215537863394,1.02567185532721,1.27948869324748,4.05863584135727,0.276369037566912,0.103591976790173,0.0926798690399355,0.0936347751961922,0.621845558907978,0.464302206915879,0.721422924340557,0.898677757789734,0.976789292898773,0.151632561196456,0.674274977552912,0.929383364074723,0.899821238777986,2009.44883096815,0.021431702729734,0.0170650985901235,0.340081116182609,0.658423791742861,0.326678036787499,0.541338733391187,0.698971840817977,0.723169017702945,2003.56873998944,2013.68889247873,220.866477841824,0.190876071972139
0.00945278341395253,0.00509103058860763,11052.8767211369,0.936386070020972,0.746101872639774,1.36489496602159,0.687532771647529,0.526153475012457,3.24504823433246,3.37078248873724,1.78181891622224,1.48829929134997,3.3125540051543,1.91582922365114,1.54516950838406,0.840901397654711,0.727530395287458,0.520749905206943,0.19883147596164,0.664152711336281,0.702109914768164,0.672001854533848,0.424466993332916,1.66894255958595,0.37453880811303,1.66164265053281,0.413883567566087,9.65313286264095,0.630442039672725,1.5736048654373,8.02094668549805,0.84633449989912,0.328182022963416,0.581922336088435,0.487319533779548,1.00678809141369,1.32149794089268,4.04842535646066,0.309667374149433,0.105510468960957,0.108734449390486,0.0836153201303179,0.629492852224206,0.467031330851309,0.752586590647067,0.899223904321825,0.977601220841624,0.14505046779424,0.667340306294065,0.932664671117153,0.892901207901629,2009.51931551837,0.0221916366271671,0.0170957753794684,0.348830332724406,0.623245747760448,0.337688510282546,0.514494119903217,0.694746827488929,0.751817490713254,2003.64330829047,2013.53706369944,215.824575143736,0.195741852568594
0.00916034304172357,0.00408780666593485,12356.9275032856,0.942842917108798,0.926184914613377,1.23285986587789,0.59125901236853,0.499114559268926,3.61636352970742,3.3863622787229,1.59809651103237,1.5014908109306,3.35810224966346,1.97320570663921,2.69394767251944,1.01620975295077,0.674169315693089,0.544466332913601,0.211284916659356,0.405731175415093,0.751970740435616,0.660302379164874,0.3878237071635,1.84740443128222,0.455562115609161,1.53646458070658,0.383266142017266,8.40070262112318,0.585398293540095,1.53583535165229,6.74094351417521,0.652522050867129,0.397771051740562,0.623672164597928,0.512890845648533,1.03043792272214,1.48388425751541,3.5707567959183,0.400184179616074,0.0976182723342845,0.0862840285991268,0.0776153017885809,0.61822042050466,0.47716905125293,0.750316023172348,0.901601813284393,0.981329159068268,0.149243624791625,0.672310685786241,0.933288109056215,0.902730884451876,2009.0537056229,0.0216532675252322,0.0201783320484399,0.410383457007586,0.685973739660635,0.322131847047899,0.568815627049438,0.608688652319543,0.718604959406422,2004.40911651808,2013.89780624055,170.215300939377,0.241512939722182
0.00891625198985626,0.00476104430977496,12927.65105269,0.933240417790449,0.839700559393268,1.25554838685975,0.737709920883367,0.711660648786774,2.90332707364065,4.34744302279723,2.21752860440545,1.45576537683214,3.11659784731059,2.34562709276989,2.94027856881579,0.85907738523513,0.420815317150517,0.44023940006759,0.140710190037223,0.63898016809425,0.585485493853921,0.682960162062195,0.36976668073742,1.44883221335487,0.473759939966151,1.58181318997495,0.609808344091527,9.23904487631117,0.559024888720872,1.53127589498658,6.55710201452702,0.533348831429199,0.64620191200196,0.595655296757971,0.379537747885105,1.02209553460494,1.77096021480079,3.22671430619566,0.41289898312203,0.106304302849827,0.151058016172632,0.309750831097699,0.670069215815609,0.450263437984193,0.663384735939335,0.883491114917638,0.983499409899429,0.134275261886303,0.564438654334114,0.929428625874155,0.900916641257968,2006.75171405167,0.0250215380093744,0.0189598048275912,0.711249784635048,0.778979337073316,0.292207983519888,0.300812126217239,0.574204365076991,0.769241466188133,2004.06922398888,2010.85834433502,185.304709811576,0.212325478710797
